perceptual_result,group_1,stimuliShown,block,stim1,stim2,response,rt,reward,ID,stim_chosen,typeOfChoice,highChosen,riskChosen,forced,choices,win,correct,risky,trial,trial_cont,trial_id,trial_n,trigger_integer,new_block,trialIndex
overestimator,underestimator,34,2,3,4,1,1.1781494,45,1,4,6,NA,0,0,0,-1,NA,0,49,49,229,49,34,0,49
overestimator,underestimator,32,2,3,2,1,0.8662813,70,1,2,4,1,NA,0,0,NA,1,NA,50,50,230,50,32,0,50
overestimator,underestimator,31,2,3,1,1,0.5762999,76,1,1,2,1,NA,0,0,NA,1,NA,51,51,231,51,31,0,51
overestimator,underestimator,32,2,3,2,1,1.3110544,62,1,2,4,1,NA,0,0,NA,1,NA,52,52,232,52,32,0,52
overestimator,underestimator,21,2,2,1,1,0.8949827,68,1,1,1,NA,1,0,0,1,NA,1,53,53,233,53,21,0,53
overestimator,underestimator,23,2,2,3,0,0.6665217,59,1,2,4,1,NA,0,1,NA,1,NA,54,54,234,54,23,0,54
overestimator,underestimator,12,2,1,2,0,0.9716925,66,1,1,1,NA,1,0,1,1,NA,1,55,55,235,55,12,0,55
overestimator,underestimator,32,2,3,2,1,0.7030163,56,1,2,4,1,NA,0,0,NA,1,NA,56,56,236,56,32,0,56
overestimator,underestimator,42,2,4,2,1,0.6701076,61,1,2,5,1,NA,0,0,NA,1,NA,57,57,237,57,42,0,57
overestimator,underestimator,31,2,3,1,1,0.7525598,62,1,1,2,1,NA,0,0,NA,1,NA,58,58,238,58,31,0,58
overestimator,underestimator,24,2,2,4,0,0.4916687,55,1,2,5,1,NA,0,1,NA,1,NA,59,59,239,59,24,0,59
overestimator,underestimator,42,2,4,2,1,0.6601491,69,1,2,5,1,NA,0,0,NA,1,NA,60,60,240,60,42,0,60
overestimator,underestimator,13,2,1,3,0,0.8006768,66,1,1,2,1,NA,0,1,NA,1,NA,61,61,241,61,13,0,61
overestimator,underestimator,12,2,1,2,1,0.6130788,56,1,2,1,NA,0,0,0,1,NA,0,62,62,242,62,12,0,62
overestimator,underestimator,42,2,4,2,1,0.5552085,56,1,2,5,1,NA,0,0,NA,1,NA,63,63,243,63,42,0,63
overestimator,underestimator,42,2,4,2,1,0.542366,69,1,2,5,1,NA,0,0,NA,1,NA,64,64,244,64,42,0,64
overestimator,underestimator,31,2,3,1,1,0.3892414,68,1,1,2,1,NA,0,0,NA,1,NA,65,65,245,65,31,0,65
overestimator,underestimator,43,2,4,3,0,1.2355693,43,1,4,6,NA,0,0,1,-1,NA,0,66,66,246,66,43,0,66
overestimator,underestimator,21,2,2,1,1,1.1188699,71,1,1,1,NA,1,0,0,1,NA,1,67,67,247,67,21,0,67
overestimator,underestimator,13,2,1,3,0,1.3294727,78,1,1,2,1,NA,0,1,NA,1,NA,68,68,248,68,13,0,68
overestimator,underestimator,43,2,4,3,1,1.0485906,64,1,3,6,NA,1,0,0,-1,NA,1,70,70,250,70,43,0,70
overestimator,underestimator,13,2,1,3,0,0.8617114,44,1,1,2,1,NA,0,1,NA,1,NA,71,71,251,71,13,0,71
overestimator,underestimator,32,2,3,2,1,1.1044564,63,1,2,4,1,NA,0,0,NA,1,NA,72,72,252,72,32,0,72
overestimator,underestimator,41,2,4,1,1,1.0219455,82,1,1,3,1,NA,0,0,NA,1,NA,73,73,253,73,41,0,73
overestimator,underestimator,41,2,4,1,1,0.5643871,69,1,1,3,1,NA,0,0,NA,1,NA,74,74,254,74,41,0,74
overestimator,underestimator,41,2,4,1,1,1.2115886,74,1,1,3,1,NA,0,0,NA,1,NA,75,75,255,75,41,0,75
overestimator,underestimator,42,2,4,2,1,0.8038804,65,1,2,5,1,NA,0,0,NA,1,NA,76,76,256,76,42,0,76
overestimator,underestimator,21,2,2,1,1,0.7186826,98,1,1,1,NA,1,0,0,1,NA,1,77,77,257,77,21,0,77
overestimator,underestimator,31,2,3,1,1,0.4367156,56,1,1,2,1,NA,0,0,NA,1,NA,78,78,258,78,31,0,78
overestimator,underestimator,43,2,4,3,1,0.4774475,26,1,3,6,NA,1,0,0,-1,NA,1,80,80,260,80,43,0,80
overestimator,underestimator,32,2,3,2,1,1.0425557,71,1,2,4,1,NA,0,0,NA,1,NA,81,81,261,81,32,0,81
overestimator,underestimator,14,2,1,4,0,0.7908492,65,1,1,3,1,NA,0,1,NA,1,NA,82,82,262,82,14,0,82
overestimator,underestimator,41,2,4,1,1,0.9468513,63,1,1,3,1,NA,0,0,NA,1,NA,83,83,263,83,41,0,83
overestimator,underestimator,31,2,3,1,1,0.4154214,67,1,1,2,1,NA,0,0,NA,1,NA,84,84,264,84,31,0,84
overestimator,underestimator,23,2,2,3,0,1.1106433,52,1,2,4,1,NA,0,1,NA,1,NA,85,85,265,85,23,0,85
overestimator,underestimator,14,2,1,4,0,1.030442,72,1,1,3,1,NA,0,1,NA,1,NA,86,86,266,86,14,0,86
overestimator,underestimator,42,2,4,2,1,1.1245004,57,1,2,5,1,NA,0,0,NA,1,NA,88,88,268,88,42,0,88
overestimator,underestimator,42,2,4,2,1,0.7407437,52,1,2,5,1,NA,0,0,NA,1,NA,89,89,269,89,42,0,89
overestimator,underestimator,23,2,2,3,0,0.8417579,62,1,2,4,1,NA,0,1,NA,1,NA,90,90,270,90,23,0,90
overestimator,underestimator,21,2,2,1,0,0.7238899,58,1,2,1,NA,0,0,1,1,NA,0,91,91,271,91,21,0,91
overestimator,underestimator,13,2,1,3,0,0.9164444,91,1,1,2,1,NA,0,1,NA,1,NA,92,92,272,92,13,0,92
overestimator,underestimator,14,2,1,4,0,0.9038807,93,1,1,3,1,NA,0,1,NA,1,NA,94,94,274,94,14,0,94
overestimator,underestimator,43,2,4,3,0,1.469019,42,1,4,6,NA,0,0,1,-1,NA,0,95,95,275,95,43,0,95
overestimator,underestimator,12,2,1,2,1,0.7756114,58,1,2,1,NA,0,0,0,1,NA,0,96,96,276,96,12,0,96
overestimator,underestimator,14,2,1,4,0,0.5654389,73,1,1,3,1,NA,0,1,NA,1,NA,97,97,277,97,14,0,97
overestimator,underestimator,32,2,3,2,1,0.7031975,53,1,2,4,1,NA,0,0,NA,1,NA,98,98,278,98,32,0,98
overestimator,underestimator,31,2,3,1,1,0.9413226,60,1,1,2,1,NA,0,0,NA,1,NA,99,99,279,99,31,0,99
overestimator,underestimator,14,2,1,4,0,0.611788,51,1,1,3,1,NA,0,1,NA,1,NA,100,100,280,100,14,0,100
overestimator,underestimator,41,2,4,1,1,0.4327372,84,1,1,3,1,NA,0,0,NA,1,NA,101,101,281,101,41,0,101
overestimator,underestimator,42,2,4,2,1,0.673151,66,1,2,5,1,NA,0,0,NA,1,NA,102,102,282,102,42,0,102
overestimator,underestimator,13,2,1,3,0,1.1079501,79,1,1,2,1,NA,0,1,NA,1,NA,103,103,283,103,13,0,103
overestimator,underestimator,43,2,4,3,1,1.1319813,43,1,3,6,NA,1,0,0,-1,NA,1,104,104,284,104,43,0,104
overestimator,underestimator,31,2,3,1,1,0.8969555,62,1,1,2,1,NA,0,0,NA,1,NA,105,105,285,105,31,0,105
overestimator,underestimator,13,2,1,3,0,0.525805,63,1,1,2,1,NA,0,1,NA,1,NA,106,106,286,106,13,0,106
overestimator,underestimator,13,2,1,3,0,0.4247287,72,1,1,2,1,NA,0,1,NA,1,NA,107,107,287,107,13,0,107
overestimator,underestimator,14,2,1,4,0,0.6311554,76,1,1,3,1,NA,0,1,NA,1,NA,108,108,288,108,14,0,108
overestimator,underestimator,43,2,4,3,1,1.2154636,54,1,3,6,NA,1,0,0,-1,NA,1,109,109,289,109,43,0,109
overestimator,underestimator,32,2,3,2,1,0.9035357,63,1,2,4,1,NA,0,0,NA,1,NA,110,110,290,110,32,0,110
overestimator,underestimator,43,2,4,3,1,1.337736,25,1,3,6,NA,1,0,0,-1,NA,1,111,111,291,111,43,0,111
overestimator,underestimator,23,2,2,3,0,0.8251332,61,1,2,4,1,NA,0,1,NA,1,NA,112,112,292,112,23,0,112
overestimator,underestimator,43,2,4,3,0,0.870648,33,1,4,6,NA,0,0,1,-1,NA,0,113,113,293,113,43,0,113
overestimator,underestimator,13,2,1,3,0,1.1144992,69,1,1,2,1,NA,0,1,NA,1,NA,114,114,294,114,13,0,114
overestimator,underestimator,24,2,2,4,0,1.1995797,56,1,2,5,1,NA,0,1,NA,1,NA,115,115,295,115,24,0,115
overestimator,underestimator,41,2,4,1,1,0.636505,73,1,1,3,1,NA,0,0,NA,1,NA,116,116,296,116,41,0,116
overestimator,underestimator,24,2,2,4,0,0.7723261,65,1,2,5,1,NA,0,1,NA,1,NA,117,117,297,117,24,0,117
overestimator,underestimator,41,2,4,1,1,1.2162664,62,1,1,3,1,NA,0,0,NA,1,NA,118,118,298,118,41,0,118
overestimator,underestimator,23,2,2,3,0,1.0677189,62,1,2,4,1,NA,0,1,NA,1,NA,119,119,299,119,23,0,119
overestimator,underestimator,23,2,2,3,0,0.8491669,62,1,2,4,1,NA,0,1,NA,1,NA,120,120,300,120,23,0,120
overestimator,underestimator,43,2,4,3,0,1.2568034,38,1,4,6,NA,0,0,1,-1,NA,0,121,121,301,121,43,0,121
overestimator,underestimator,41,2,4,1,1,0.5887945,93,1,1,3,1,NA,0,0,NA,1,NA,122,122,302,122,41,0,122
overestimator,underestimator,31,2,3,1,1,0.5395642,52,1,1,2,1,NA,0,0,NA,1,NA,123,123,303,123,31,0,123
overestimator,underestimator,21,2,2,1,1,0.4034899,62,1,1,1,NA,1,0,0,1,NA,1,124,124,304,124,21,0,124
overestimator,underestimator,34,2,3,4,1,1.413521,41,1,4,6,NA,0,0,0,-1,NA,0,125,125,305,125,34,0,125
overestimator,underestimator,31,2,3,1,1,0.8992998,67,1,1,2,1,NA,0,0,NA,1,NA,126,126,306,126,31,0,126
overestimator,underestimator,12,2,1,2,1,0.883148,60,1,2,1,NA,0,0,0,1,NA,0,127,127,307,127,12,0,127
overestimator,underestimator,12,2,1,2,0,0.8117568,64,1,1,1,NA,1,0,1,1,NA,1,128,128,308,128,12,0,128
overestimator,underestimator,21,2,2,1,1,0.7751467,74,1,1,1,NA,1,0,0,1,NA,1,129,129,309,129,21,0,129
overestimator,underestimator,24,2,2,4,0,0.9263483,60,1,2,5,1,NA,0,1,NA,1,NA,130,130,310,130,24,0,130
overestimator,underestimator,13,2,1,3,0,1.0484776,64,1,1,2,1,NA,0,1,NA,1,NA,131,131,311,131,13,0,131
overestimator,underestimator,31,2,3,1,1,0.6700891,48,1,1,2,1,NA,0,0,NA,1,NA,132,132,312,132,31,0,132
overestimator,underestimator,12,2,1,2,0,1.133276,65,1,1,1,NA,1,0,1,1,NA,1,134,134,314,134,12,0,134
overestimator,underestimator,23,2,2,3,0,1.1483534,60,1,2,4,1,NA,0,1,NA,1,NA,135,135,315,135,23,0,135
overestimator,underestimator,34,2,3,4,0,1.066752,54,1,3,6,NA,1,0,1,-1,NA,1,136,136,316,136,34,0,136
overestimator,underestimator,14,2,1,4,0,0.9028622,65,1,1,3,1,NA,0,1,NA,1,NA,137,137,317,137,14,0,137
overestimator,underestimator,34,2,3,4,0,1.2783282,61,1,3,6,NA,1,0,1,-1,NA,1,138,138,318,138,34,0,138
overestimator,underestimator,23,2,2,3,0,1.1494454,60,1,2,4,1,NA,0,1,NA,1,NA,139,139,319,139,23,0,139
overestimator,underestimator,21,2,2,1,1,1.0748241,63,1,1,1,NA,1,0,0,1,NA,1,140,140,320,140,21,0,140
overestimator,underestimator,34,2,3,4,0,1.1169064,35,1,3,6,NA,1,0,1,-1,NA,1,141,141,321,141,34,0,141
overestimator,underestimator,14,2,1,4,0,0.7224786,78,1,1,3,1,NA,0,1,NA,1,NA,142,142,322,142,14,0,142
overestimator,underestimator,14,2,1,4,0,0.6396259,64,1,1,3,1,NA,0,1,NA,1,NA,143,143,323,143,14,0,143
overestimator,underestimator,43,2,4,3,1,1.1315263,21,1,3,6,NA,1,0,0,-1,NA,1,144,144,324,144,43,0,144
overestimator,underestimator,42,2,4,2,1,1.0325814,53,1,2,5,1,NA,0,0,NA,1,NA,145,145,325,145,42,0,145
overestimator,underestimator,13,2,1,3,1,1.0534614,34,1,3,2,0,NA,0,0,NA,0,NA,146,146,326,146,13,0,146
overestimator,underestimator,13,2,1,3,0,0.6896707,63,1,1,2,1,NA,0,1,NA,1,NA,147,147,327,147,13,0,147
overestimator,underestimator,43,2,4,3,1,1.1629369,37,1,3,6,NA,1,0,0,-1,NA,1,148,148,328,148,43,0,148
overestimator,underestimator,21,2,2,1,1,0.8498172,61,1,1,1,NA,1,0,0,1,NA,1,149,149,329,149,21,0,149
overestimator,underestimator,21,2,2,1,1,0.5424275,50,1,1,1,NA,1,0,0,1,NA,1,150,150,330,150,21,0,150
overestimator,underestimator,13,2,1,3,0,0.5908209,76,1,1,2,1,NA,0,1,NA,1,NA,151,151,331,151,13,0,151
overestimator,underestimator,14,2,1,4,0,0.686087,74,1,1,3,1,NA,0,1,NA,1,NA,152,152,332,152,14,0,152
overestimator,underestimator,24,2,2,4,0,0.991936,58,1,2,5,1,NA,0,1,NA,1,NA,153,153,333,153,24,0,153
overestimator,underestimator,14,2,1,4,0,0.9557164,78,1,1,3,1,NA,0,1,NA,1,NA,154,154,334,154,14,0,154
overestimator,underestimator,43,2,4,3,1,1.1845064,63,1,3,6,NA,1,0,0,-1,NA,1,155,155,335,155,43,0,155
overestimator,underestimator,12,2,1,2,0,0.6584205,48,1,1,1,NA,1,0,1,1,NA,1,156,156,336,156,12,0,156
overestimator,underestimator,42,2,4,2,1,1.0253698,49,1,2,5,1,NA,0,0,NA,1,NA,157,157,337,157,42,0,157
overestimator,underestimator,41,2,4,1,1,0.7273618,93,1,1,3,1,NA,0,0,NA,1,NA,158,158,338,158,41,0,158
overestimator,underestimator,42,2,4,2,1,0.8912814,58,1,2,5,1,NA,0,0,NA,1,NA,159,159,339,159,42,0,159
overestimator,underestimator,13,2,1,3,0,0.6911297,56,1,1,2,1,NA,0,1,NA,1,NA,160,160,340,160,13,0,160
overestimator,underestimator,12,2,1,2,0,0.9267386,48,1,1,1,NA,1,0,1,1,NA,1,161,161,341,161,12,0,161
overestimator,underestimator,24,2,2,4,0,1.1536418,63,1,2,5,1,NA,0,1,NA,1,NA,162,162,342,162,24,0,162
overestimator,underestimator,32,2,3,2,1,0.8826205,61,1,2,4,1,NA,0,0,NA,1,NA,163,163,343,163,32,0,163
overestimator,underestimator,23,2,2,3,0,0.6165292,61,1,2,4,1,NA,0,1,NA,1,NA,164,164,344,164,23,0,164
overestimator,underestimator,31,2,3,1,1,0.7186764,79,1,1,2,1,NA,0,0,NA,1,NA,165,165,345,165,31,0,165
overestimator,underestimator,21,2,2,1,1,0.5828255,72,1,1,1,NA,1,0,0,1,NA,1,166,166,346,166,21,0,166
overestimator,underestimator,32,2,3,2,1,1.223427,56,1,2,4,1,NA,0,0,NA,1,NA,167,167,347,167,32,0,167
overestimator,underestimator,41,2,4,1,1,0.9411436,68,1,1,3,1,NA,0,0,NA,1,NA,168,168,348,168,41,0,168
overestimator,underestimator,34,2,3,4,0,1.1490761,27,1,3,6,NA,1,0,1,-1,NA,1,169,169,349,169,34,0,169
overestimator,underestimator,34,2,3,4,0,1.1547441,30,1,3,6,NA,1,0,1,-1,NA,1,170,170,350,170,34,0,170
overestimator,underestimator,14,2,1,4,0,0.9595287,78,1,1,3,1,NA,0,1,NA,1,NA,171,171,351,171,14,0,171
overestimator,underestimator,32,2,3,2,1,0.8276261,60,1,2,4,1,NA,0,0,NA,1,NA,172,172,352,172,32,0,172
overestimator,underestimator,21,2,2,1,1,0.7267264,66,1,1,1,NA,1,0,0,1,NA,1,173,173,353,173,21,0,173
overestimator,underestimator,24,2,2,4,0,1.1053798,65,1,2,5,1,NA,0,1,NA,1,NA,174,174,354,174,24,0,174
overestimator,underestimator,32,2,3,2,1,0.6876694,68,1,2,4,1,NA,0,0,NA,1,NA,175,175,355,175,32,0,175
overestimator,underestimator,24,2,2,4,0,0.5798829,64,1,2,5,1,NA,0,1,NA,1,NA,176,176,356,176,24,0,176
overestimator,underestimator,42,2,4,2,1,0.615452,48,1,2,5,1,NA,0,0,NA,1,NA,177,177,357,177,42,0,177
overestimator,underestimator,12,2,1,2,1,0.7179597,60,1,2,1,NA,0,0,0,1,NA,0,178,178,358,178,12,0,178
overestimator,underestimator,24,2,2,4,0,0.8617052,59,1,2,5,1,NA,0,1,NA,1,NA,179,179,359,179,24,0,179
overestimator,underestimator,43,2,4,3,1,1.2405879,18,1,3,6,NA,1,0,0,-1,NA,1,180,180,360,180,43,0,180
overestimator,underestimator,42,3,4,2,1,1.3025328,49,1,2,5,1,NA,0,0,NA,1,NA,1,1,361,1,42,1,1
overestimator,underestimator,21,3,2,1,0,0.8707598,55,1,2,1,NA,0,0,1,1,NA,0,2,2,362,2,21,0,2
overestimator,underestimator,12,3,1,2,1,1.1093575,62,1,2,1,NA,0,0,0,1,NA,0,3,3,363,3,12,0,3
overestimator,underestimator,12,3,1,2,1,0.7779864,64,1,2,1,NA,0,0,0,1,NA,0,4,4,364,4,12,0,4
overestimator,underestimator,41,3,4,1,1,1.4244525,44,1,1,3,1,NA,0,0,NA,1,NA,5,5,365,5,41,0,5
overestimator,underestimator,21,3,2,1,0,0.9350017,57,1,2,1,NA,0,0,1,1,NA,0,6,6,366,6,21,0,6
overestimator,underestimator,31,3,3,1,0,1.0176117,7,1,3,2,0,NA,0,1,NA,0,NA,9,9,369,9,31,0,9
overestimator,underestimator,12,3,1,2,0,0.6121197,56,1,1,1,NA,1,0,1,1,NA,1,10,10,370,10,12,0,10
overestimator,underestimator,24,3,2,4,0,0.5275937,48,1,2,5,1,NA,0,1,NA,1,NA,11,11,371,11,24,0,11
overestimator,underestimator,41,3,4,1,1,1.144725,38,1,1,3,1,NA,0,0,NA,1,NA,12,12,372,12,41,0,12
overestimator,underestimator,13,3,1,3,0,1.01665,82,1,1,2,1,NA,0,1,NA,1,NA,13,13,373,13,13,0,13
overestimator,underestimator,42,3,4,2,0,1.4029738,41,1,4,5,0,NA,0,1,NA,0,NA,14,14,374,14,42,0,14
overestimator,underestimator,43,3,4,3,0,1.3083444,44,1,4,6,NA,0,0,1,-1,NA,0,15,15,375,15,43,0,15
overestimator,underestimator,21,3,2,1,0,0.7352247,63,1,2,1,NA,0,0,1,1,NA,0,17,17,377,17,21,0,17
overestimator,underestimator,24,3,2,4,0,0.8663977,60,1,2,5,1,NA,0,1,NA,1,NA,18,18,378,18,24,0,18
overestimator,underestimator,13,3,1,3,0,1.0044813,52,1,1,2,1,NA,0,1,NA,1,NA,19,19,379,19,13,0,19
overestimator,underestimator,12,3,1,2,1,0.9330386,62,1,2,1,NA,0,0,0,1,NA,0,20,20,380,20,12,0,20
overestimator,underestimator,14,3,1,4,0,1.1818295,82,1,1,3,1,NA,0,1,NA,1,NA,21,21,381,21,14,0,21
overestimator,underestimator,21,3,2,1,1,1.1247552,76,1,1,1,NA,1,0,0,1,NA,1,22,22,382,22,21,0,22
overestimator,underestimator,23,3,2,3,0,0.7648092,53,1,2,4,1,NA,0,1,NA,1,NA,23,23,383,23,23,0,23
overestimator,underestimator,34,3,3,4,1,1.2921057,47,1,4,6,NA,0,0,0,-1,NA,0,24,24,384,24,34,0,24
overestimator,underestimator,34,3,3,4,1,1.1621931,40,1,4,6,NA,0,0,0,-1,NA,0,25,25,385,25,34,0,25
overestimator,underestimator,31,3,3,1,1,0.9815241,54,1,1,2,1,NA,0,0,NA,1,NA,26,26,386,26,31,0,26
overestimator,underestimator,21,3,2,1,1,1.0700312,51,1,1,1,NA,1,0,0,1,NA,1,27,27,387,27,21,0,27
overestimator,underestimator,41,3,4,1,1,0.7615265,80,1,1,3,1,NA,0,0,NA,1,NA,28,28,388,28,41,0,28
overestimator,underestimator,23,3,2,3,0,0.6729598,58,1,2,4,1,NA,0,1,NA,1,NA,29,29,389,29,23,0,29
overestimator,underestimator,34,3,3,4,1,1.0577078,51,1,4,6,NA,0,0,0,-1,NA,0,30,30,390,30,34,0,30
overestimator,underestimator,31,3,3,1,1,0.7984908,46,1,1,2,1,NA,0,0,NA,1,NA,31,31,391,31,31,0,31
overestimator,underestimator,12,3,1,2,0,0.9904939,68,1,1,1,NA,1,0,1,1,NA,1,32,32,392,32,12,0,32
overestimator,underestimator,24,3,2,4,0,0.8404793,72,1,2,5,1,NA,0,1,NA,1,NA,33,33,393,33,24,0,33
overestimator,underestimator,12,3,1,2,1,1.127242,61,1,2,1,NA,0,0,0,1,NA,0,34,34,394,34,12,0,34
overestimator,underestimator,32,3,3,2,1,0.5951595,66,1,2,4,1,NA,0,0,NA,1,NA,35,35,395,35,32,0,35
overestimator,underestimator,13,3,1,3,0,0.9031119,78,1,1,2,1,NA,0,1,NA,1,NA,36,36,396,36,13,0,36
overestimator,underestimator,12,3,1,2,0,0.9021967,71,1,1,1,NA,1,0,1,1,NA,1,37,37,397,37,12,0,37
overestimator,underestimator,41,3,4,1,1,0.5432851,76,1,1,3,1,NA,0,0,NA,1,NA,38,38,398,38,41,0,38
overestimator,underestimator,31,3,3,1,1,0.5531088,53,1,1,2,1,NA,0,0,NA,1,NA,39,39,399,39,31,0,39
overestimator,underestimator,41,3,4,1,1,0.4931654,76,1,1,3,1,NA,0,0,NA,1,NA,40,40,400,40,41,0,40
overestimator,underestimator,34,3,3,4,1,1.1367591,46,1,4,6,NA,0,0,0,-1,NA,0,41,41,401,41,34,0,41
overestimator,underestimator,24,3,2,4,0,0.815575,55,1,2,5,1,NA,0,1,NA,1,NA,42,42,402,42,24,0,42
overestimator,underestimator,13,3,1,3,0,1.0433121,74,1,1,2,1,NA,0,1,NA,1,NA,43,43,403,43,13,0,43
overestimator,underestimator,14,3,1,4,0,0.8004894,78,1,1,3,1,NA,0,1,NA,1,NA,45,45,405,45,14,0,45
overestimator,underestimator,43,3,4,3,0,0.7688468,47,1,4,6,NA,0,0,1,-1,NA,0,46,46,406,46,43,0,46
overestimator,underestimator,42,3,4,2,1,0.6861838,58,1,2,5,1,NA,0,0,NA,1,NA,47,47,407,47,42,0,47
overestimator,underestimator,34,3,3,4,1,0.815069,41,1,4,6,NA,0,0,0,-1,NA,0,48,48,408,48,34,0,48
overestimator,underestimator,21,3,2,1,0,0.7546441,51,1,2,1,NA,0,0,1,1,NA,0,49,49,409,49,21,0,49
overestimator,underestimator,42,3,4,2,1,0.8248818,57,1,2,5,1,NA,0,0,NA,1,NA,50,50,410,50,42,0,50
overestimator,underestimator,31,3,3,1,1,0.6868023,38,1,1,2,1,NA,0,0,NA,1,NA,51,51,411,51,31,0,51
overestimator,underestimator,21,3,2,1,1,0.4685344,63,1,1,1,NA,1,0,0,1,NA,1,52,52,412,52,21,0,52
overestimator,underestimator,13,3,1,3,0,0.4945282,62,1,1,2,1,NA,0,1,NA,1,NA,53,53,413,53,13,0,53
overestimator,underestimator,32,3,3,2,1,1.1824932,56,1,2,4,1,NA,0,0,NA,1,NA,54,54,414,54,32,0,54
overestimator,underestimator,24,3,2,4,0,0.9085871,62,1,2,5,1,NA,0,1,NA,1,NA,55,55,415,55,24,0,55
overestimator,underestimator,23,3,2,3,0,0.7985016,62,1,2,4,1,NA,0,1,NA,1,NA,56,56,416,56,23,0,56
overestimator,underestimator,42,3,4,2,1,0.7418568,60,1,2,5,1,NA,0,0,NA,1,NA,57,57,417,57,42,0,57
overestimator,underestimator,14,3,1,4,0,0.6736581,64,1,1,3,1,NA,0,1,NA,1,NA,58,58,418,58,14,0,58
overestimator,underestimator,34,3,3,4,1,1.1410063,38,1,4,6,NA,0,0,0,-1,NA,0,59,59,419,59,34,0,59
overestimator,underestimator,14,3,1,4,0,0.6504291,76,1,1,3,1,NA,0,1,NA,1,NA,60,60,420,60,14,0,60
overestimator,underestimator,41,3,4,1,1,0.6530605,59,1,1,3,1,NA,0,0,NA,1,NA,61,61,421,61,41,0,61
overestimator,underestimator,24,3,2,4,0,0.8247909,70,1,2,5,1,NA,0,1,NA,1,NA,62,62,422,62,24,0,62
overestimator,underestimator,32,3,3,2,1,0.791907,65,1,2,4,1,NA,0,0,NA,1,NA,63,63,423,63,32,0,63
overestimator,underestimator,24,3,2,4,0,0.5417794,60,1,2,5,1,NA,0,1,NA,1,NA,64,64,424,64,24,0,64
overestimator,underestimator,24,3,2,4,0,0.5869153,60,1,2,5,1,NA,0,1,NA,1,NA,65,65,425,65,24,0,65
overestimator,underestimator,23,3,2,3,0,0.7112247,57,1,2,4,1,NA,0,1,NA,1,NA,66,66,426,66,23,0,66
overestimator,underestimator,31,3,3,1,1,0.6253365,70,1,1,2,1,NA,0,0,NA,1,NA,67,67,427,67,31,0,67
overestimator,underestimator,42,3,4,2,1,0.7569105,60,1,2,5,1,NA,0,0,NA,1,NA,68,68,428,68,42,0,68
overestimator,underestimator,34,3,3,4,1,1.0525243,42,1,4,6,NA,0,0,0,-1,NA,0,69,69,429,69,34,0,69
overestimator,underestimator,24,3,2,4,0,1.3115365,61,1,2,5,1,NA,0,1,NA,1,NA,70,70,430,70,24,0,70
overestimator,underestimator,41,3,4,1,1,0.6165527,49,1,1,3,1,NA,0,0,NA,1,NA,71,71,431,71,41,0,71
overestimator,underestimator,13,3,1,3,0,0.5117486,52,1,1,2,1,NA,0,1,NA,1,NA,72,72,432,72,13,0,72
overestimator,underestimator,31,3,3,1,1,0.4045965,62,1,1,2,1,NA,0,0,NA,1,NA,73,73,433,73,31,0,73
overestimator,underestimator,32,3,3,2,1,0.8709489,59,1,2,4,1,NA,0,0,NA,1,NA,74,74,434,74,32,0,74
overestimator,underestimator,12,3,1,2,1,0.9745107,61,1,2,1,NA,0,0,0,1,NA,0,75,75,435,75,12,0,75
overestimator,underestimator,43,3,4,3,0,1.3922323,40,1,4,6,NA,0,0,1,-1,NA,0,76,76,436,76,43,0,76
overestimator,underestimator,14,3,1,4,0,0.5780491,82,1,1,3,1,NA,0,1,NA,1,NA,77,77,437,77,14,0,77
overestimator,underestimator,12,3,1,2,0,0.5406897,55,1,1,1,NA,1,0,1,1,NA,1,78,78,438,78,12,0,78
overestimator,underestimator,23,3,2,3,0,0.8826036,61,1,2,4,1,NA,0,1,NA,1,NA,79,79,439,79,23,0,79
overestimator,underestimator,32,3,3,2,1,1.0400577,68,1,2,4,1,NA,0,0,NA,1,NA,80,80,440,80,32,0,80
overestimator,underestimator,14,3,1,4,0,0.7668074,77,1,1,3,1,NA,0,1,NA,1,NA,81,81,441,81,14,0,81
overestimator,underestimator,42,3,4,2,1,1.1839199,61,1,2,5,1,NA,0,0,NA,1,NA,82,82,442,82,42,0,82
overestimator,underestimator,34,3,3,4,1,1.2888104,40,1,4,6,NA,0,0,0,-1,NA,0,83,83,443,83,34,0,83
overestimator,underestimator,31,3,3,1,1,0.6909325,71,1,1,2,1,NA,0,0,NA,1,NA,84,84,444,84,31,0,84
overestimator,underestimator,32,3,3,2,1,0.9269081,56,1,2,4,1,NA,0,0,NA,1,NA,85,85,445,85,32,0,85
overestimator,underestimator,13,3,1,3,0,0.7577874,59,1,1,2,1,NA,0,1,NA,1,NA,86,86,446,86,13,0,86
overestimator,underestimator,41,3,4,1,1,0.552824,70,1,1,3,1,NA,0,0,NA,1,NA,87,87,447,87,41,0,87
overestimator,underestimator,24,3,2,4,0,0.8247374,51,1,2,5,1,NA,0,1,NA,1,NA,88,88,448,88,24,0,88
overestimator,underestimator,31,3,3,1,1,0.5030708,74,1,1,2,1,NA,0,0,NA,1,NA,89,89,449,89,31,0,89
overestimator,underestimator,23,3,2,3,0,0.7397475,56,1,2,4,1,NA,0,1,NA,1,NA,90,90,450,90,23,0,90
overestimator,underestimator,12,3,1,2,0,0.8679854,71,1,1,1,NA,1,0,1,1,NA,1,91,91,451,91,12,0,91
